eco	name	pgn	uci_moves	games
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4 e6	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'b8c6', 'g1f3', 'd7d6', 'f1c4', 'e7e6']	831819
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Sozin Formation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Bc4 e6 6. Nf3 d6 7. O-O a6 8. Qe2 b5	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'b8c6', 'f1c4', 'e7e6', 'g1f3', 'd7d6', 'e1g1', 'a7a6', 'd1e2', 'b7b5']	31658
B21	Sicilian Defense: Smith-Morra Gambit Accepted, Taimanov Formation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 e6 5. Bc4 a6 6. Nf3 Ne7	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'e7e6', 'f1c4', 'a7a6', 'g1f3', 'g8e7']	41145
B21	Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation	1. e4 c5 2. d4 cxd4 3. c3 Nf6	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'g8f6']	1045093
B21	Sicilian Defense: Smith-Morra Gambit Declined, Center Formation	1. e4 c5 2. d4 cxd4 3. c3 e5	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'e7e5']	673639
B21	Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation	1. e4 c5 2. d4 cxd4 3. c3 d3 4. c4	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4d3', 'c3c4']	122010
B21	Sicilian Defense: Smith-Morra Gambit Declined, Push Variation	1. e4 c5 2. d4 cxd4 3. c3 d3	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4d3']	1521283
B21	Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation	1. e4 c5 2. d4 cxd4 3. c3 d5	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd7d5']	759801
B21	Sicilian Defense: Smith-Morra Gambit Declined, Wing Formation	1. e4 c5 2. d4 cxd4 3. c3 Qa5	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd8a5']	49186
B21	Sicilian Defense: Smith-Morra Gambit, Chicago Defense	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Bc4 e6 6. Nf3 d6 7. O-O a6 8. Qe2 b5 9. Bb3 Ra7	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'b1c3', 'b8c6', 'f1c4', 'e7e6', 'g1f3', 'd7d6', 'e1g1', 'a7a6', 'd1e2', 'b7b5', 'c4b3', 'a8a7']	16976
B21	Sicilian Defense: Smith-Morra Gambit, Danish Variation	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nf3	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'c2c3', 'd4c3', 'g1f3']	256648
B22	Sicilian Defense: Alapin Variation	1. e4 c5 2. c3	['e2e4', 'c7c5', 'c2c3']	24112300
B22	Sicilian Defense: Alapin Variation, Barmen Defense	1. e4 c5 2. c3 d5 3. exd5 Qxd5	['e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5']	2170739
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange	1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 cxd4 5. cxd4 Nc6 6. Nf3 Bg4	['e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'c5d4', 'c3d4', 'b8c6', 'g1f3', 'c8g4']	900493
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Endgame Variation	1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 cxd4 5. cxd4 Nc6 6. Nf3 Bg4 7. Nc3 Bxf3 8. gxf3 Qxd4 9. Qxd4 Nxd4	['e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'c5d4', 'c3d4', 'b8c6', 'g1f3', 'c8g4', 'b1c3', 'g4f3', 'g2f3', 'd5d4', 'd1d4', 'c6d4']	42099
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack	1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 Nc6 5. Nf3 cxd4 6. cxd4 e5 7. Nc3 Bb4 8. Be2	['e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'b8c6', 'g1f3', 'c5d4', 'c3d4', 'e7e5', 'b1c3', 'f8b4', 'f1e2']	16744
B22	Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line	1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 Nf6 5. Nf3 Bg4	['e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4d5', 'd8d5', 'd2d4', 'g8f6', 'g1f3', 'c8g4']	237582
B22	Sicilian Defense: Alapin Variation, Smith-Morra Declined	1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. d4 cxd4	['e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'c5d4']	1772215
B22	Sicilian Defense: Alapin Variation, Stoltz Attack	1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Bc4 Nb6 6. Bb3	['e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'b8c6', 'f1c4', 'd5b6', 'c4b3']	82001
B22	Sicilian Defense: Alapin Variation, Stoltz Attack, Ivanchuk Line	1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 Qc7 8. Qe2 g5	['e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'b8c6', 'f1c4', 'd5b6', 'c4b3', 'c5c4', 'b3c2', 'd8c7', 'd1e2', 'g7g5']	3353
B22	Sicilian Defense: Heidenfeld Variation	1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Na3	['e2e4', 'c7c5', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'b8c6', 'b1a3']	1419
B23	Sicilian Defense: Closed	1. e4 c5 2. Nc3	['e2e4', 'c7c5', 'b1c3']	49316958
B23	Sicilian Defense: Closed	1. e4 c5 2. Nc3 e6	['e2e4', 'c7c5', 'b1c3', 'e7e6']	11182287
B23	Sicilian Defense: Closed	1. e4 c5 2. Nc3 e6 3. g3	['e2e4', 'c7c5', 'b1c3', 'e7e6', 'g2g3']	1348272
B23	Sicilian Defense: Closed, Chameleon Variation	1. e4 c5 2. Nc3 Nc6 3. Nge2	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g1e2']	453156
B23	Sicilian Defense: Closed, Grob Attack	1. e4 c5 2. Nc3 Nc6 3. g4	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g4']	22794
B23	Sicilian Defense: Closed, Korchnoi Defense	1. e4 c5 2. Nc3 e6 3. g3 d5	['e2e4', 'c7c5', 'b1c3', 'e7e6', 'g2g3', 'd7d5']	331520
B23	Sicilian Defense: Closed, Traditional	1. e4 c5 2. Nc3 Nc6	['e2e4', 'c7c5', 'b1c3', 'b8c6']	20969909
B23	Sicilian Defense: Grand Prix Attack	1. e4 c5 2. Nc3 Nc6 3. f4	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'f2f4']	4629785
B23	Sicilian Defense: Grand Prix Attack, Schofman Variation	1. e4 c5 2. Nc3 Nc6 3. f4 g6 4. Nf3 Bg7 5. Bc4 e6 6. f5	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'f2f4', 'g7g6', 'g1f3', 'f8g7', 'f1c4', 'e7e6', 'f4f5']	72529
B24	Sicilian Defense: Closed	1. e4 c5 2. Nc3 Nc6 3. g3 g6	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6']	1087503
B24	Sicilian Defense: Closed	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6', 'f1g2', 'f8g7']	1289241
B24	Sicilian Defense: Closed, Fianchetto Variation	1. e4 c5 2. Nc3 Nc6 3. g3	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3']	2537686
B24	Sicilian Defense: Closed, Smyslov Variation	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 e6 6. Be3 Nd4 7. Nce2	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'd2d3', 'e7e6', 'c1e3', 'c6d4', 'c3e2']	7073
B25	Sicilian Defense: Closed	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'd2d3', 'd7d6']	677736
B25	Sicilian Defense: Closed	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'd2d3', 'd7d6', 'f2f4']	216164
B25	Sicilian Defense: Closed, Botvinnik Defense, Edge Variation	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4 e5 7. Nh3 Nge7	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'd2d3', 'd7d6', 'f2f4', 'e7e5', 'g1h3', 'g8e7']	7000
B25	Sicilian Defense: Closed, Botvinnik Defense, with Nge2	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. Nge2 e5	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'd2d3', 'd7d6', 'g1e2', 'e7e5']	58379
B25	Sicilian Defense: Closed, Botvinnik Defense, with f4	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4 e5	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'd2d3', 'd7d6', 'f2f4', 'e7e5']	42320
B26	Sicilian Defense: Closed	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. Be3	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'd2d3', 'd7d6', 'c1e3']	297379
B27	Modern Defense: Pterodactyl Variation	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. Nc3 Qa5	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'd8a5']	38739
B27	Pterodactyl Defense: Sicilian, Anhanguera	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. Nc3 Qa5 5. Be3	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'd8a5', 'c1e3']	23944
B27	Pterodactyl Defense: Sicilian, Benoni Gambit	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. Nc3 Qa5 5. d5	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'd8a5', 'd4d5']	8626
B27	Pterodactyl Defense: Sicilian, Pteranodon	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+ 5. Nc3 Bxc3+ 6. bxc3	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7', 'd4c5', 'd8a5', 'b1c3', 'g7c3', 'b2c3']	46208
B27	Pterodactyl Defense: Sicilian, Rhamphorhynchus	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+ 5. Nc3	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7', 'd4c5', 'd8a5', 'b1c3']	167730
B27	Pterodactyl Defense: Sicilian, Unpin	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. Nc3 Qa5 5. Bd2	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'd8a5', 'c1d2']	7929
B27	Pterodactyl Defense: Western, Pterodactyl	1. e4 c5 2. Nf3 g6 3. c3 Bg7 4. d4 Qa5	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'c2c3', 'f8g7', 'd2d4', 'd8a5']	24758
B27	Pterodactyl Defense: Western, Rhamphorhynchus	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7', 'd4c5', 'd8a5']	461403
B27	Sicilian Defense	1. e4 c5 2. Nf3	['e2e4', 'c7c5', 'g1f3']	270053559
B27	Sicilian Defense: Acton Extension	1. e4 c5 2. Nf3 g6 3. c4 Bh6	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'c2c4', 'f8h6']	192
B27	Sicilian Defense: Brussels Gambit	1. e4 c5 2. Nf3 f5	['e2e4', 'c7c5', 'g1f3', 'f7f5']	104270
B27	Sicilian Defense: Bücker Variation	1. e4 c5 2. Nf3 h6	['e2e4', 'c7c5', 'g1f3', 'h7h6']	204079
B27	Sicilian Defense: Double-Dutch Gambit	1. e4 c5 2. Nf3 f5 3. exf5 Nh6	['e2e4', 'c7c5', 'g1f3', 'f7f5', 'e4f5', 'g8h6']	1452
B27	Sicilian Defense: Frederico Variation	1. e4 c5 2. Nf3 g6 3. d4 f5	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f7f5']	445
B27	Sicilian Defense: Hyperaccelerated Dragon	1. e4 c5 2. Nf3 g6	['e2e4', 'c7c5', 'g1f3', 'g7g6']	12347168
B27	Sicilian Defense: Hyperaccelerated Fianchetto	1. e4 c5 2. Nf3 g6 3. d4	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4']	6708272
B27	Sicilian Defense: Hyperaccelerated Pterodactyl	1. e4 c5 2. Nf3 g6 3. d4 Bg7	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7']	2818341
B27	Sicilian Defense: Hyperaccelerated Pterodactyl, Exchange Variation	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. dxc5 Qa5+ 5. Nc3 Bxc3+ 6. bxc3 Qxc3+	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7', 'd4c5', 'd8a5', 'b1c3', 'g7c3', 'b2c3', 'a5c3']	42787
B27	Sicilian Defense: Jalalabad Variation	1. e4 c5 2. Nf3 e5	['e2e4', 'c7c5', 'g1f3', 'e7e5']	1182639
B27	Sicilian Defense: Katalimov Variation	1. e4 c5 2. Nf3 b6	['e2e4', 'c7c5', 'g1f3', 'b7b6']	1123235
B27	Sicilian Defense: Mongoose Variation	1. e4 c5 2. Nf3 Qa5	['e2e4', 'c7c5', 'g1f3', 'd8a5']	112842
B27	Sicilian Defense: Polish Gambit	1. e4 c5 2. Nf3 b5	['e2e4', 'c7c5', 'g1f3', 'b7b5']	142685
B27	Sicilian Defense: Quinteros Variation	1. e4 c5 2. Nf3 Qc7	['e2e4', 'c7c5', 'g1f3', 'd8c7']	230176
B28	Sicilian Defense: O'Kelly Variation	1. e4 c5 2. Nf3 a6	['e2e4', 'c7c5', 'g1f3', 'a7a6']	5404617
B28	Sicilian Defense: O'Kelly Variation, Aronin System	1. e4 c5 2. Nf3 a6 3. Be2	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'f1e2']	74437
B28	Sicilian Defense: O'Kelly Variation, Kieseritzky System	1. e4 c5 2. Nf3 a6 3. b3	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'b2b3']	52861
B28	Sicilian Defense: O'Kelly Variation, Maróczy Bind	1. e4 c5 2. Nf3 a6 3. c4	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'c2c4']	232787
B28	Sicilian Defense: O'Kelly Variation, Maróczy Bind, Paulsen Line	1. e4 c5 2. Nf3 a6 3. c4 e6	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'c2c4', 'e7e6']	319731
B28	Sicilian Defense: O'Kelly Variation, Maróczy Bind, Robatsch Line	1. e4 c5 2. Nf3 a6 3. c4 d6	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'c2c4', 'd7d6']	66652
B28	Sicilian Defense: O'Kelly Variation, Normal System	1. e4 c5 2. Nf3 a6 3. d4	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'd2d4']	2717894
B28	Sicilian Defense: O'Kelly Variation, Normal System, Cortlever Gambit	1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. Bc4	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'd2d4', 'c5d4', 'f1c4']	37614
B28	Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line	1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. c3	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'd2d4', 'c5d4', 'c2c3']	147034
B28	Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line	1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. Nxd4 e5	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'd2d4', 'c5d4', 'f3d4', 'e7e5']	462946
B28	Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line	1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. Qxd4	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'd2d4', 'c5d4', 'd1d4']	127936
B28	Sicilian Defense: O'Kelly Variation, Quiet System	1. e4 c5 2. Nf3 a6 3. d3	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'd2d3']	148042
B28	Sicilian Defense: O'Kelly Variation, Réti System	1. e4 c5 2. Nf3 a6 3. g3	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'g2g3']	84387
B28	Sicilian Defense: O'Kelly Variation, Venice System	1. e4 c5 2. Nf3 a6 3. c3	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'c2c3']	689431
B28	Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line	1. e4 c5 2. Nf3 a6 3. c3 Nf6	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'c2c3', 'g8f6']	44318
B28	Sicilian Defense: O'Kelly Variation, Venice System, Gambit Line	1. e4 c5 2. Nf3 a6 3. c3 d5 4. exd5 Nf6	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'c2c3', 'd7d5', 'e4d5', 'g8f6']	12011
B28	Sicilian Defense: O'Kelly Variation, Venice System, Ljubojevic Line	1. e4 c5 2. Nf3 a6 3. c3 b5	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'c2c3', 'b7b5']	71633
B28	Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line	1. e4 c5 2. Nf3 a6 3. c3 d6	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'c2c3', 'd7d6']	331142
B28	Sicilian Defense: O'Kelly Variation, Wing Gambit	1. e4 c5 2. Nf3 a6 3. b4	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'b2b4']	27300
B28	Sicilian Defense: O'Kelly Variation, Yerevan System	1. e4 c5 2. Nf3 a6 3. Nc3	['e2e4', 'c7c5', 'g1f3', 'a7a6', 'b1c3']	972598
B29	Sicilian Defense: Nimzowitsch Variation	1. e4 c5 2. Nf3 Nf6	['e2e4', 'c7c5', 'g1f3', 'g8f6']	2901544
B29	Sicilian Defense: Nimzowitsch Variation, Advance Variation	1. e4 c5 2. Nf3 Nf6 3. e5	['e2e4', 'c7c5', 'g1f3', 'g8f6', 'e4e5']	701650
B29	Sicilian Defense: Nimzowitsch Variation, Closed Variation	1. e4 c5 2. Nf3 Nf6 3. Nc3	['e2e4', 'c7c5', 'g1f3', 'g8f6', 'b1c3']	1321476
B29	Sicilian Defense: Nimzowitsch Variation, Exchange Variation	1. e4 c5 2. Nf3 Nf6 3. e5 Nd5 4. Nc3 Nxc3	['e2e4', 'c7c5', 'g1f3', 'g8f6', 'e4e5', 'f6d5', 'b1c3', 'd5c3']	36713
B29	Sicilian Defense: Nimzowitsch Variation, Main Line	1. e4 c5 2. Nf3 Nf6 3. e5 Nd5 4. Nc3 e6 5. Nxd5 exd5 6. d4 Nc6	['e2e4', 'c7c5', 'g1f3', 'g8f6', 'e4e5', 'f6d5', 'b1c3', 'e7e6', 'c3d5', 'e6d5', 'd2d4', 'b8c6']	41639
B30	Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line	1. e4 c5 2. Nf3 Nc6 3. Nc3 e5 4. Bc4 Be7 5. d3 d6 6. Nd2 Bg5	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'b1c3', 'e7e5', 'f1c4', 'f8e7', 'd2d3', 'd7d6', 'f3d2', 'e7g5']	820
B30	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack	1. e4 c5 2. Nf3 Nc6 3. Bb5	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5']	13962840
B30	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, San Francisco Gambit	1. e4 c5 2. Nf3 Nc6 3. Bb5 Na5 4. b4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'c6a5', 'b2b4']	1828
B30	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6	['e2e4', 'c7c5', 'g1f3', 'b8c6']	111374909
B30	Sicilian Defense: Portsmouth Gambit	1. e4 c5 2. Nf3 Nc6 3. b4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'b2b4']	489746
B30	Sicilian Defense: Rossolimo Variation, Brooklyn Retreat Defense	1. e4 c5 2. Nf3 Nc6 3. Bb5 Nb8	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'c6b8']	41071
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation	1. e4 c5 2. Nf3 Nc6 3. Bb5 g6	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'g7g6']	2852364
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit	1. e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. O-O Bg7 5. c3 e5 6. d4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'g7g6', 'e1g1', 'f8g7', 'c2c3', 'e7e5', 'd2d4']	22947
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit	1. e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. O-O Bg7 5. c3 Nf6 6. d4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'g7g6', 'e1g1', 'f8g7', 'c2c3', 'g8f6', 'd2d4']	13797
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack	1. e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. O-O Bg7 5. c3 Nf6 6. Qa4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'g7g6', 'e1g1', 'f8g7', 'c2c3', 'g8f6', 'd1a4']	1980
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Gurgenidze Variation	1. e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. O-O Bg7 5. Re1 e5 6. b4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'g7g6', 'e1g1', 'f8g7', 'f1e1', 'e7e5', 'b2b4']	5943
B32	Sicilian Defense: Accelerated Dragon	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g7g6']	10131651
B32	Sicilian Defense: Flohr Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qc7	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'd8c7']	364939
B32	Sicilian Defense: Franco-Sicilian Variation	1. e4 c5 2. Nf3 Nc6 3. d4 e6	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'e7e6']	3795324
B32	Sicilian Defense: Godiva Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qb6	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'd8b6']	898085
B32	Sicilian Defense: Kalashnikov Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'e7e5', 'd4b5', 'd7d6']	2419955
B32	Sicilian Defense: Löwenthal Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'e7e5']	11910020
B32	Sicilian Defense: Nimzo-American Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 d5	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'd7d5']	299056
B32	Sicilian Defense: O'Kelly Variation, Maróczy Bind, Geller Line	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 a6 5. c4 e5	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'a7a6', 'c2c4', 'e7e5']	49318
B32	Sicilian Defense: Open	1. e4 c5 2. Nf3 Nc6 3. d4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4']	52512935
B32	Sicilian Defense: Open	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4']	49806758
B32	Sicilian Defense: Open	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4']	46484593
B33	Sicilian Defense: Four Knights Variation, Cobra Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Ndb5 Bc5	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'e7e6', 'd4b5', 'f8c5']	50405
B33	Sicilian Defense: Lasker-Pelikan Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'e7e5']	3842138
